step,time,charge,ef_energy,ef_energy_mode1,kinetic_energy,total_energy,momentum,tt_norm,bond_dimension,elapsed_time
154,15.4,2.053339638456,0.003925682616,0.003477310191,0.037156898621,0.041082581237,-1.1945541e-5,3586.966836104694,92,685.276575088501
155,15.5,2.053322067213,0.004153792928,0.003635751602,0.036923618231,0.041077411159,-8.984711e-6,3592.494024554456,93,698.576730012894
156,15.6,2.05329125541,0.004396837862,0.0037992103,0.03667127456,0.041068112422,8.759652e-6,3598.4705462513384,95,712.227831125259
157,15.7,2.053302512237,0.004655438714,0.003967327388,0.036399453981,0.041054892695000005,2.4657102e-5,3604.8158668135907,96,726.113081216812
158,15.8,2.053284468394,0.004929979502,0.004139178307,0.036114105763,0.041044085264999995,1.4476876e-5,3611.6147532314085,98,741.362122058868
159,15.9,2.053315886728,0.005220829867,0.004314057597,0.035817711999,0.041038541866000006,-6.320237e-6,3618.818193331089,98,755.307949066162
160,16.0,2.053341274535,0.005529729534,0.004491867095,0.035503065918,0.041032795452000004,-2.4965688e-5,3626.4562159340844,99,771.62098813057
161,16.1,2.053319983936,0.005857384402,0.004671468491,0.035167193603,0.041024578005000006,-3.381542e-6,3634.6379332118736,101,790.704765081406
162,16.2,2.053327357986,0.006203857286,0.004851759456,0.034812877414,0.0410167347,4.588269e-6,3643.337534515076,101,805.169245004654
163,16.3,2.053330491485,0.006568439239,0.005030804791,0.03444197751,0.041010416749,-9.042233e-6,3652.5741772209894,103,822.386830091476
164,16.4,2.053347420091,0.006951186172,0.005207163271,0.034052069334,0.041003255506,-3.595725e-5,3662.2260052644715,105,837.82411813736
165,16.5,2.053333199502,0.007352294315,0.005379322337,0.033643597292,0.040995891607,-1.8466112e-5,3672.1139386137725,106,855.002840995789
166,16.6,2.053340182437,0.007771204476,0.00554502085,0.033218603257,0.040989807733,3.323401e-6,3681.7140149921274,107,872.03185415268
167,16.7,2.053330582237,0.008206578847,0.005701688925,0.032777279853,0.0409838587,2.089427e-6,3690.660736010995,107,890.896163225174
168,16.8,2.053329518597,0.008655779754,0.005846193646,0.032324068856,0.040979848609999994,-1.9619849e-5,3698.8269603484737,107,909.490470170975
169,16.9,2.053323777877,0.009116996778,0.005976197989,0.031861041039,0.040978037817,-1.8791689e-5,3706.3197247377166,108,925.78867816925
170,17.0,2.053344858657,0.009588446855,0.006088919079,0.031390036183,0.040978483038,9.35249e-7,3712.9773662715284,109,942.672444105148
171,17.1,2.053338535056,0.010066403697,0.006182140662,0.030915474967,0.040981878664,7.844464e-6,3718.738790123896,109,965.717899084091
172,17.2,2.053315092898,0.010543637875,0.006251749498,0.030445495997,0.040989133872,-2.8365684e-5,3723.797357408151,110,984.823873996735
173,17.3,2.053321651315,0.011012597772,0.006294923382,0.029988053481,0.041000651253,-4.9388859e-5,3728.2617051692496,111,1001.981605052948
174,17.4,2.053352803515,0.011465925962,0.006309729851,0.029551227864,0.041017153826,-3.332353e-5,3732.2657119740984,110,1020.102755069733
175,17.5,2.053313766086,0.011893921512,0.00629436026,0.029144279644,0.041038201156,1.820031e-6,3736.046767177146,111,1037.525777101517
176,17.6,2.053334032241,0.012280810876,0.006244716587,0.028787377137,0.041068188013,-4.80042e-7,3739.7387570586357,112,1054.472669124603
177,17.7,2.053340815838,0.012609660344,0.006160713811,0.028498238391,0.041107898734999995,-3.1291499e-5,3743.7311009268606,112,1072.006595134735
178,17.8,2.0533499236,0.012864951402,0.006042035253,0.028289312784,0.041154264186,-6.3678485e-5,3748.2687718200295,113,1089.171081066132
179,17.9,2.053318912032,0.013032072174,0.005888547486,0.028171867209,0.041203939383,-5.4057721e-5,3752.896332748303,113,1106.634941101074
180,18.0,2.053329119171,0.013096683837,0.005700910409,0.028160975379,0.041257659216,-2.4982052e-5,3756.7998488812573,114,1124.253266096115
181,18.1,2.053345529013,0.013044925029,0.005482522873,0.028275765034,0.041320690063,-4.959747e-6,3759.896978982259,114,1149.019984006882
182,18.2,2.053336430008,0.01286792952,0.00523689955,0.028517532847,0.041385462367,1.205001e-6,3762.760952077597,114,1166.956046104431
183,18.3,2.053336576299,0.012563471354,0.004968331275,0.028882359976,0.04144583133,-1.1612902e-5,3765.941401134134,114,1184.474179029465
184,18.4,2.053326998791,0.012134366775,0.004682133647,0.029368552634,0.041502919409,-2.5817026e-5,3769.7468141265745,114,1202.190682172775
185,18.5,2.053329917699,0.011590123064,0.004386577531,0.029962048143,0.041552171207,-3.8795147e-5,3774.1391833675066,114,1219.57010602951
186,18.6,2.053324605907,0.010946049011,0.004089152321,0.030645226022,0.041591275033,-5.0425528e-5,3778.884339520019,114,1236.84728717804
187,18.7,2.053328327889,0.010223043125,0.003797365816,0.031395839252,0.041618882377,-6.8594966e-5,3783.561515236136,115,1254.769513130188
188,18.8,2.05334523493,0.009448733482,0.003518590238,0.032183414599,0.041632148081000006,-6.8278376e-5,3787.7619430963814,115,1273.690056085586
189,18.9,2.053317826114,0.008655418065,0.003260100771,0.032968713837,0.041624131902,-8.917574e-5,3791.200210464912,115,1292.388622999191
190,19.0,2.053318494572,0.007876935237,0.003027942134,0.033728074475,0.041605009712,-7.3342974e-5,3793.5844801209923,115,1310.426619052887
191,19.1,2.053318545725,0.007143599908,0.002826516973,0.034425506007,0.041569105915,-6.3403863e-5,3794.695983637055,115,1334.734075069428
192,19.2,2.053328268273,0.006478587947,0.002659590322,0.035047191584,0.041525779531,-5.3214523e-5,3794.3941581949207,115,1354.815006017685
193,19.3,2.05332509074,0.005896138148,0.002529881573,0.035583119196,0.041479257344,-7.4097844e-5,3792.736485351173,115,1372.986142158508
194,19.4,2.053324751548,0.005402960297,0.002438913068,0.036025929968,0.041428890265,-9.3954242e-5,3789.8927158049482,115,1391.230385065079
